chrom,chromStart,chromEnd,MRT,OKSeq
chr5,86000,87000,0.2130384445190429,-0.5204011112900725
chr5,87000,88000,0.2200233936309814,-0.6332163820585581
chr5,88000,89000,0.2351576089859008,-0.4846993171381363
chr5,89000,90000,0.181606650352478,-0.4781111098564201
chr5,90000,91000,0.1420256495475769,-0.5276342784195753
chr5,91000,92000,0.1804423332214355,-0.6085388686440207
chr5,92000,93000,0.1525035500526428,-0.5971880233633772
chr5,93000,94000,0.1315487027168274,-0.5121264797461006
chr5,94000,95000,0.2037258148193359,0.3035465061126469
chr5,95000,96000,0.1909202337265014,0.709147522728444
chr5,96000,97000,0.1746217012405395,0.6564734583064373
chr5,97000,98000,0.169965386390686,0.5029280233976049
chr5,98000,99000,0.1571598649024963,0.6177718351020925
chr5,99000,100000,0.2351576089859008,0.4333452491913194
chr5,100000,101000,0.2386496067047119,0.4465870748893165
chr5,101000,102000,0.2502908110618591,0.7062459903723496
chr5,102000,103000,0.2398139238357544,0.5919034201236285
chr5,103000,104000,0.2421425580978393,0.5897417948938783
chr5,104000,105000,0.29220050573349,0.5112154344099064
chr5,105000,106000,0.2712456583976745,0.4684321462052217
chr5,106000,107000,0.3515720963478088,0.4150837226891007
chr5,107000,108000,0.3294529318809509,0.5032756211194019
chr5,108000,109000,0.3376021981239319,0.518645649607863
chr5,109000,110000,0.4027943611145019,0.4727596282017316
chr5,110000,111000,0.4353904724121094,0.4880237016644001
chr5,111000,112000,0.4551810026168823,0.4777155240027843
chr5,112000,113000,0.4330618381500244,0.4775557142386407
chr5,113000,114000,0.4947620034217834,0.5237243570146551
chr5,114000,115000,0.4749714732170105,0.5199633861062685
chr5,115000,116000,0.51455157995224,0.5298800671253903
chr5,116000,117000,0.5285214483737946,0.1686286471486091
chr5,117000,118000,0.6204891204833984,-0.3619318609512997
chr5,118000,119000,0.5576255619525909,-0.55726528507444
chr5,119000,120000,0.61350417137146,-0.5052348587030522
chr5,120000,121000,0.642608255147934,-0.4128869649717989
chr5,121000,122000,0.6449359357357025,-0.4032310215562971
chr5,122000,123000,0.611175537109375,-0.5534828557716333
chr5,123000,124000,0.6204891204833984,-0.4739820482937226
chr5,124000,125000,0.5739231407642365,-0.6588539505240504
chr5,125000,126000,0.64377161860466,-0.6535739439552116
chr5,126000,127000,0.5331787467002869,-0.5532241485931061
chr5,127000,128000,0.4982540011405945,-0.5459405765977017
chr5,128000,129000,0.4342261552810669,-0.4198837816560881
chr5,129000,130000,0.4633292555809021,-0.4530937970964612
chr5,130000,131000,0.380675196647644,-0.4381927035924957
chr5,131000,132000,0.491269052028656,-0.4328916608047018
chr5,132000,133000,0.4249125719070434,-0.4604757986953768
chr5,133000,134000,0.377183198928833,-0.5301887888627219
chr5,134000,135000,0.3538997173309326,-0.3623654156890492
chr5,135000,136000,0.286379873752594,-0.2546105655737171
chr5,136000,137000,0.295692503452301,-0.3789174133005211
chr5,137000,138000,0.3015140891075134,-0.5251183685048546
chr5,138000,139000,0.2048901319503784,-0.5533030211795397
chr5,139000,140000,0.1862629652023315,-0.4633259151495
chr5,140000,141000,0.183935284614563,-0.3986512405210119
chr5,141000,142000,0.2491275072097778,-0.4074506147775376
chr5,142000,143000,0.2514551281929016,-0.68101250115573
chr5,143000,144000,0.199068546295166,-0.84580043932879
chr5,144000,145000,0.2095464468002319,-0.6827184369310493
chr5,145000,146000,0.1897559165954589,-0.2522355754620614
chr5,146000,147000,0.2107107639312744,0.4516859578952985
chr5,147000,148000,0.183935284614563,0.4411952511786297
chr5,148000,149000,0.2037258148193359,0.414970370062032
chr5,149000,150000,0.2048901319503784,0.4292499797848954
chr5,150000,151000,0.2467988729476928,0.3715337132860827
chr5,151000,152000,0.2083821296691894,0.2738779538795892
chr5,152000,153000,0.2176957130432129,0.3562784143396326
chr5,153000,154000,0.3166473507881164,0.4809107834972102
chr5,154000,155000,0.2712456583976745,0.5174750923747191
chr5,155000,156000,0.3818395137786865,0.4465819956555258
chr5,156000,157000,0.3457514643669128,0.4178306383964343
chr5,157000,158000,0.3387665152549743,0.308685241349511
chr5,158000,159000,0.315483033657074,0.2057140508236442
chr5,159000,160000,0.3480791449546814,0.1347672954021368
chr5,160000,161000,0.3422585129737854,-0.1120735522087744
chr5,161000,162000,0.3236322999000549,-0.1097353510678448
chr5,162000,163000,0.3224679827690124,-0.1629374064202678
chr5,163000,164000,0.3247966170310974,-0.3062777295456338
chr5,164000,165000,0.274738609790802,-0.3172475185879522
chr5,165000,166000,0.2351576089859008,-0.3462415235117078
chr5,166000,167000,0.2514551281929016,-0.4318760119181404
chr5,167000,168000,0.2514551281929016,-0.4551481121012858
chr5,168000,169000,0.2176957130432129,-0.4169685589565784
chr5,169000,170000,0.2444702386856079,-0.4948156500005865
chr5,170000,171000,0.2048901319503784,-0.3307196726530907
chr5,171000,172000,0.2526195049285888,-0.3865341914432277
chr5,172000,173000,0.2025614976882934,-0.3727289138039846
chr5,173000,174000,0.1804423332214355,0.0140756191947894
chr5,174000,175000,0.181606650352478,0.4077486850072017
chr5,175000,176000,0.2281726598739624,0.5441703912934461
chr5,176000,177000,0.1967408657073974,0.5540902644027899
chr5,177000,178000,0.199068546295166,0.3566711164538418
chr5,178000,179000,0.278230607509613,0.6036561628725181
chr5,179000,180000,0.2258440256118774,0.4876253963814281
chr5,180000,181000,0.2735742926597595,0.6216639668975749
chr5,181000,182000,0.278230607509613,0.591730757860037
chr5,182000,183000,0.2852155566215515,0.6032083546584259
chr5,183000,184000,0.3399308323860168,0.5407899522136448
chr5,184000,185000,0.3538997173309326,0.5181279338965633
chr5,185000,186000,0.3504077792167663,0.4524767148419013
chr5,186000,187000,0.374854564666748,0.5425749026841197
chr5,187000,188000,0.4225848913192749,0.3797732932582529
chr5,188000,189000,0.4761348366737366,0.539397929437729
chr5,189000,190000,0.4249125719070434,0.4903886890736545
chr5,190000,191000,0.4633292555809021,0.4330682573527315
chr5,191000,192000,0.4668222069740295,0.5368097584193775
chr5,192000,193000,0.5273571312427521,0.503084102519251
chr5,193000,194000,0.4994183182716369,0.4886893725507358
chr5,194000,195000,0.5448199808597565,0.4294794473235372
chr5,195000,196000,0.5180445313453674,0.5071693684204898
chr5,196000,197000,0.607683539390564,0.4780535794771635
chr5,197000,198000,0.5587898790836334,0.5227825406124271
chr5,198000,199000,0.5506406128406525,0.4649634696189128
chr5,199000,200000,0.5890573263168335,0.5430844855636725
chr5,200000,201000,0.6228177547454834,0.2437026217234328
chr5,201000,202000,0.6589058339595795,0.4020964526445728
chr5,202000,203000,0.6391153037548065,0.3137816788755084
chr5,203000,204000,0.6414439380168915,0.2764926793251289
chr5,204000,205000,0.6623978316783905,0.3513093987212392
chr5,205000,206000,0.6065192222595215,0.2982070618130024
chr5,206000,207000,0.6472645699977875,0.2658708223681659
chr5,207000,208000,0.619324803352356,0.1600851281724645
chr5,208000,209000,0.6414439380168915,0.156867497623454
chr5,209000,210000,0.646100252866745,0.1599522543190723
chr5,210000,211000,0.619324803352356,0.2132201058523995
chr5,211000,212000,0.590221643447876,0.3016249127907328
chr5,212000,213000,0.593713641166687,0.2583154373715113
chr5,213000,214000,0.566938191652298,0.4754870931209746
chr5,214000,215000,0.6682194173336029,0.3489205709409796
chr5,215000,216000,0.660070151090622,0.3100584140790827
chr5,216000,217000,0.6228177547454834,0.3126872755491107
chr5,217000,218000,0.64842888712883,0.4295204035662113
chr5,218000,219000,0.6530852019786835,0.6005413348858173
chr5,219000,220000,0.710128128528595,0.6262159499908049
chr5,220000,221000,0.7136210799217224,0.685190877986169
chr5,221000,222000,0.7473805248737335,0.5258317115556721
chr5,222000,223000,0.7799766212701797,0.4524941832869821
chr5,223000,224000,0.7788123041391373,0.6159909096457056
chr5,224000,225000,0.795110821723938,0.4959743611324478
chr5,225000,226000,0.756694108247757,0.4761101282332676
chr5,226000,227000,0.7648433744907379,0.5022562647789812
chr5,227000,228000,0.8265426009893417,0.4560298436444847
chr5,228000,229000,0.8440044820308685,0.360147564519199
chr5,229000,230000,0.8300345987081528,0.4183433185192466
chr5,230000,231000,0.8172290176153183,0.135665275851318
chr5,231000,232000,0.859138697385788,0.3112587141999501
chr5,232000,233000,0.8637949973344803,0.4498580513274383
chr5,233000,234000,0.8661236464977264,0.399816502669827
chr5,234000,235000,0.8940634205937386,0.2909830164236968
chr5,235000,236000,0.8393481820821762,0.239384550095784
chr5,236000,237000,0.9103609845042228,0.162514468855476
chr5,237000,238000,0.9091966673731804,0.2356618616217022
chr5,238000,239000,0.8894061520695686,0.101896364563296
chr5,239000,240000,0.856810063123703,0.0192958808114764
chr5,240000,241000,0.9278228655457496,0.2142340986333568
chr5,241000,242000,0.8917347863316536,-0.2008812540038213
chr5,242000,243000,0.90570467710495,-0.3133615516297486
chr5,243000,244000,0.856810063123703,-0.2883030297460282
chr5,244000,245000,0.859138697385788,-0.3114745935514917
chr5,245000,246000,0.8824212029576302,-0.0915682516188126
chr5,246000,247000,0.8637949973344803,-0.231220899214738
chr5,247000,248000,0.8544823825359344,-0.4137794882532383
chr5,248000,249000,0.8416768163442612,-0.4507337601473863
chr5,249000,250000,0.8521537482738495,-0.2957704285096998
chr5,250000,251000,0.8079164028167725,-0.3243983437199807
chr5,251000,252000,0.8055877685546875,-0.3690019494791948
chr5,252000,253000,0.8114083856344223,-0.415076667835919
chr5,253000,254000,0.7997671365737915,-0.3645945474727994
chr5,254000,255000,0.7532011568546295,-0.388906883201351
chr5,255000,256000,0.7811409384012222,-0.3808024941575804
chr5,256000,257000,0.7438885271549225,-0.3600381195671054
chr5,257000,258000,0.734574943780899,-0.3719493225226087
chr5,258000,259000,0.7182773947715759,-0.3508681581979389
chr5,259000,260000,0.7194417119026184,-0.4217587151623491
chr5,260000,261000,0.7415598928928375,-0.3449507381064699
chr5,261000,262000,0.6810249984264374,-0.4150281933291408
chr5,262000,263000,0.696158230304718,-0.3846813369609254
chr5,263000,264000,0.6705470979213715,-0.3322139175390552
chr5,264000,265000,0.7229337096214294,-0.4496528593487366
chr5,265000,266000,0.684516966342926,-0.411655687901758
chr5,266000,267000,0.6286383867263794,-0.3634184099353866
chr5,267000,268000,0.651920884847641,-0.5408252849234128
chr5,268000,269000,0.6647264659404755,-0.4379814842389464
chr5,269000,270000,0.599534273147583,-0.3447986177872928
chr5,270000,271000,0.607683539390564,-0.4468334072809839
chr5,271000,272000,0.5681025087833405,-0.436037672717371
chr5,272000,273000,0.5192088484764099,-0.5529503224583755
chr5,273000,274000,0.5715954601764679,-0.5311938406666311
chr5,274000,275000,0.5075675845146179,-0.5513485396161371
chr5,275000,276000,0.516880214214325,-0.4922409929815948
chr5,276000,277000,0.4726428389549255,-0.4499153722635528
chr5,277000,278000,0.4365547895431518,-0.4381639797225771
chr5,278000,279000,0.4982540011405945,-0.4936422473712265
chr5,279000,280000,0.4027943611145019,-0.507659983579113
chr5,280000,281000,0.3969737291336059,-0.5394563772109039
chr5,281000,282000,0.3457514643669128,-0.4403747818633977
chr5,282000,283000,0.3306172490119934,-0.4030484994849701
chr5,283000,284000,0.309662401676178,-0.3821970047218806
chr5,284000,285000,0.365541934967041,-0.4400615895836098
chr5,285000,286000,0.3469147682189941,-0.4839411607622493
chr5,286000,287000,0.3562283515930176,-0.3607310388356236
chr5,287000,288000,0.3084980845451355,-0.1293082427607075
chr5,288000,289000,0.3457514643669128,0.0854840932254214
chr5,289000,290000,0.3247966170310974,0.3845653718615706
chr5,290000,291000,0.3317815661430359,0.4929577868673328
chr5,291000,292000,0.3515720963478088,0.3408227695973838
chr5,292000,293000,0.369033932685852,0.3216126346552844
chr5,293000,294000,0.4132713079452514,0.1603122565936439
chr5,294000,295000,0.4155999422073364,0.0087525547776266
chr5,295000,296000,0.4027943611145019,0.1704954208229203
chr5,296000,297000,0.369033932685852,0.2569089197437995
chr5,297000,298000,0.4225848913192749,0.1747685188691018
chr5,298000,299000,0.4132713079452514,0.112598303904932
chr5,299000,300000,0.4423754215240478,0.062465321569136
chr5,300000,301000,0.4470317363739013,0.0293224038642981
chr5,301000,302000,0.4493603706359863,0.081287606817777
chr5,302000,303000,0.4400467872619629,0.1041147536356948
chr5,303000,304000,0.4470317363739013,-0.0035834355766214
chr5,304000,305000,0.4353904724121094,0.0001157478358201
chr5,305000,306000,0.4551810026168823,0.0145595657986703
chr5,306000,307000,0.4586729407310486,-0.1478862592699501
chr5,307000,308000,0.4307332038879394,-0.0708212369887355
chr5,308000,309000,0.4051220417022705,-0.1137906002696106
chr5,309000,310000,0.4307332038879394,-0.0480164018813197
chr5,310000,311000,0.3993014097213745,0.0198869494422207
chr5,311000,312000,0.3783475160598755,-0.0650400088593017
chr5,312000,313000,0.4132713079452514,-0.2211390151055159
chr5,313000,314000,0.3981380462646484,-0.0537116544667342
chr5,314000,315000,0.3841681480407715,-0.2834630454049668
chr5,315000,316000,0.3527364134788513,-0.2154806913315056
chr5,316000,317000,0.3317815661430359,0.1115828183617922
chr5,317000,318000,0.4377181529998779,0.2336313695778559
chr5,318000,319000,0.3003497719764709,0.2160665745685244
chr5,319000,320000,0.3376021981239319,0.0678508273514685
chr5,320000,321000,0.4272412061691284,0.3271183931064629
chr5,321000,322000,0.3899887800216675,0.2733309789595279
chr5,322000,323000,0.4190919399261474,0.2803364635106936
chr5,323000,324000,0.4528523683547973,0.301164416615648
chr5,324000,325000,0.4295698404312134,0.2916079458546313
chr5,325000,326000,0.4761348366737366,0.3068114444154111
chr5,326000,327000,0.4214205741882324,0.3071434653465136
chr5,327000,328000,0.5064032673835754,0.0289131057585569
chr5,328000,329000,0.48544842004776,0.0433318895417284
chr5,329000,330000,0.4633292555809021,0.1542937932432038
chr5,330000,331000,0.502910315990448,0.0903289808180505
chr5,331000,332000,0.5098952651023865,0.1641815635563426
chr5,332000,333000,0.529685765504837,0.1236590272361533
chr5,333000,334000,0.4784634709358215,0.2786413412245493
chr5,334000,335000,0.5250294804573059,0.0951216067171263
chr5,335000,336000,0.497089684009552,-0.0798182761375071
chr5,336000,337000,0.4691498875617981,-0.185919005645907
chr5,337000,338000,0.4575086236000061,-0.3191409937398721
chr5,338000,339000,0.3876601457595825,-0.2761441157486987
chr5,339000,340000,0.38649582862854,-0.3287012681230369
chr5,340000,341000,0.3422585129737854,-0.3599035134208899
chr5,341000,342000,0.3620489835739136,-0.3102378550010412
chr5,342000,343000,0.2852155566215515,-0.4991205563452575
chr5,343000,344000,0.3643776178359985,-0.4993226787848994
chr5,344000,345000,0.3457514643669128,-0.6195279366414993
chr5,345000,346000,0.2537838220596313,-0.5261305966503127
chr5,346000,347000,0.268917977809906,-0.494064138873803
chr5,347000,348000,0.2537838220596313,-0.4547324386809176
chr5,348000,349000,0.2514551281929016,-0.5488835347025164
chr5,349000,350000,0.1955765485763549,-0.5644695444588331
chr5,350000,351000,0.2526195049285888,-0.2941659657646736
chr5,351000,352000,0.2060534954071045,-0.4306039254553794
chr5,352000,353000,0.2339932918548584,-0.4930891816365194
chr5,353000,354000,0.172294020652771,-0.0989324890387009
chr5,354000,355000,0.1629804372787475,0.258139991087863
chr5,355000,356000,0.2095464468002319,0.3391561978236194
chr5,356000,357000,0.173457384109497,0.5054545448288579
chr5,357000,358000,0.2561124563217163,0.5808478237001568
chr5,358000,359000,0.2142027616500854,0.4395414540465449
chr5,359000,360000,0.2479631900787353,0.4919464758525829
chr5,360000,361000,0.260768711566925,0.523527883586016
chr5,361000,362000,0.2968568205833435,0.559402304906044
chr5,362000,363000,0.2852155566215515,0.5896260103329932
chr5,363000,364000,0.2817235589027405,0.5185955481838567
chr5,364000,365000,0.3201403021812439,0.4785547466942234
chr5,365000,366000,0.3236322999000549,0.6539200578864489
chr5,366000,367000,0.3853315114974975,0.5808488907592269
chr5,367000,368000,0.4318975210189819,0.4007886587900452
chr5,368000,369000,0.465657889842987,0.5426253756517622
chr5,369000,370000,0.4412111043930053,0.4853127485533475
chr5,370000,371000,0.4516879916191101,0.5667323566562835
chr5,371000,372000,0.5401627123355865,0.5311957977837188
chr5,372000,373000,0.4633292555809021,0.501485807588785
chr5,373000,374000,0.5389993488788605,0.5350413624005826
chr5,374000,375000,0.5634461939334869,0.4753327746482246
chr5,375000,376000,0.5424913465976715,0.5338083526513443
chr5,376000,377000,0.619324803352356,0.6296476477432017
chr5,377000,378000,0.6717114150524139,0.4862355660878976
chr5,378000,379000,0.64842888712883,0.4798861247053692
chr5,379000,380000,0.6996511816978455,0.4099445190804366
chr5,380000,381000,0.64842888712883,0.4531912285117545
chr5,381000,382000,0.6472645699977875,0.4458000975989966
chr5,382000,383000,0.7066361308097839,0.2667122066035672
chr5,383000,384000,0.721769392490387,0.4162925948549431
chr5,384000,385000,0.7310829758644104,0.3790189944439053
chr5,385000,386000,0.7229337096214294,0.2830044083539623
chr5,386000,387000,0.7694996744394302,0.1260995246811574
chr5,387000,388000,0.7206050455570221,-0.1204987693608532
chr5,388000,389000,0.748544842004776,-0.1824549238134243
chr5,389000,390000,0.7066361308097839,-0.1788465873775056
chr5,390000,391000,0.734574943780899,-0.2035930691472861
chr5,391000,392000,0.7147844433784485,-0.1303284023531633
chr5,392000,393000,0.6670551002025604,-0.0909389928639193
chr5,393000,394000,0.6530852019786835,-0.234208984564668
chr5,394000,395000,0.6658907830715179,-0.2586182339789328
chr5,395000,396000,0.6158328056335449,-0.4120471962352846
chr5,396000,397000,0.640279620885849,-0.4546331889790984
chr5,397000,398000,0.5983699560165405,-0.3485054370793343
chr5,398000,399000,0.5925493240356445,-0.3573611439617296
chr5,399000,400000,0.5343420803546906,-0.3072358554609037
chr5,400000,401000,0.4947620034217834,-0.4864462599327702
chr5,401000,402000,0.5005826354026794,-0.413445257431926
chr5,402000,403000,0.4423754215240478,-0.4858396881437225
chr5,403000,404000,0.4225848913192749,-0.4375388925619189
chr5,404000,405000,0.4284055233001709,-0.4720515602808113
chr5,405000,406000,0.4249125719070434,-0.46927449071648
chr5,406000,407000,0.4563443064689636,-0.3473898180392855
chr5,407000,408000,0.4458674192428589,0.0063984548277457
chr5,408000,409000,0.4202562570571899,0.3171721258523947
chr5,409000,410000,0.4412111043930053,0.2460175294685505
chr5,410000,411000,0.471478521823883,0.1377093846416757
chr5,411000,412000,0.4924333691596985,0.3246849796977956
chr5,412000,413000,0.4295698404312134,0.4304350819508215
chr5,413000,414000,0.551804929971695,0.0583720684287688
chr5,414000,415000,0.5366707146167755,0.0268203556248896
chr5,415000,416000,0.5622818768024445,0.1624890832214469
chr5,416000,417000,0.5867286920547485,-0.0408108930809
chr5,417000,418000,0.5715954601764679,0.1551652055499743
chr5,418000,419000,0.5448199808597565,-0.0178759358749237
chr5,419000,420000,0.5646105110645294,-0.1449662073405679
chr5,420000,421000,0.5785794258117676,-0.0484418364466569
chr5,421000,422000,0.552968293428421,-0.1456556355669385
chr5,422000,423000,0.529685765504837,-0.2494666653066387
chr5,423000,424000,0.585564374923706,-0.3418271640739818
chr5,424000,425000,0.5075675845146179,-0.1763192331875322
chr5,425000,426000,0.5122238993644714,-0.2012867439589284
chr5,426000,427000,0.5762517750263214,-0.3643577925965149
chr5,427000,428000,0.5483119785785675,-0.2920893125824481
chr5,428000,429000,0.5017459988594055,-0.2424746057632727
chr5,429000,430000,0.4924333691596985,-0.3619037599039653
chr5,430000,431000,0.491269052028656,-0.4447651558564473
chr5,431000,432000,0.3643776178359985,-0.3328601796581279
chr5,432000,433000,0.4074506759643554,-0.4997099425666843
chr5,433000,434000,0.3271252512931824,-0.3017047975556837
chr5,434000,435000,0.3317815661430359,-0.3850693927933907
chr5,435000,436000,0.3399308323860168,-0.1889310660789529
chr5,436000,437000,0.3352735638618469,-0.3557989075263583
chr5,437000,438000,0.3352735638618469,-0.4300185006356521
chr5,438000,439000,0.286379873752594,-0.3989664974171252
chr5,439000,440000,0.2584400773048401,0.2531533924456322
chr5,440000,441000,0.3084980845451355,0.6168494325612092
chr5,441000,442000,0.309662401676178,0.3219083572858101
chr5,442000,443000,0.3701982498168945,0.0173116737671716
chr5,443000,444000,0.2910361886024475,
chr5,444000,445000,,
chr5,445000,446000,,
chr5,446000,447000,,
chr5,447000,448000,,
chr5,448000,449000,,
chr5,449000,450000,0.5774160921573639,0.2664564983298528
chr5,450000,451000,0.6332946717739105,0.4267163137170565
chr5,451000,452000,0.6786963641643524,0.5193094154563855
chr5,452000,453000,0.698486864566803,0.5651356370622578
chr5,453000,454000,0.692666232585907,0.5559388270036599
chr5,454000,455000,0.7124567627906799,0.639438262852487
chr5,455000,456000,0.7229337096214294,0.5130820826875827
chr5,456000,457000,0.7671710401773453,0.4296266126561627
chr5,457000,458000,0.7590217739343643,0.4920305383779845
chr5,458000,459000,0.7636790573596954,0.5635047162780011
chr5,459000,460000,0.8405124992132187,0.4515868217562452
chr5,460000,461000,0.8323632329702377,0.3221354672447949
chr5,461000,462000,0.8498251140117645,0.1947806243801532
chr5,462000,463000,0.8242139667272568,0.4425634642466663
chr5,463000,464000,0.8521537482738495,0.1646742593787597
chr5,464000,465000,0.8207219690084457,0.0668739619620951
chr5,465000,466000,0.8311989158391953,0.2226596726298376
chr5,466000,467000,0.8521537482738495,0.2300478848371415
chr5,467000,468000,0.8859141618013382,0.0964576123180951
chr5,468000,469000,0.8603030145168304,-0.1101158426541936
chr5,469000,470000,0.8207219690084457,-0.046704756006203
chr5,470000,471000,0.7881258875131607,-0.1686481318150858
chr5,471000,472000,0.8393481820821762,0.0358073388982913
chr5,472000,473000,0.800931453704834,-0.0607664552453446
chr5,473000,474000,0.8486617654561996,-0.3329021092624314
chr5,474000,475000,0.8358561843633652,-0.4433051534218363
chr5,475000,476000,0.7997671365737915,-0.5701030887227242
chr5,476000,477000,0.7171130776405334,-0.4900241469679693
chr5,477000,478000,0.7264266610145569,-0.3562765966487836
chr5,478000,479000,0.6647264659404755,-0.4437462223477355
chr5,479000,480000,0.6623978316783905,-0.3593078718787138
chr5,480000,481000,0.684516966342926,-0.3621863404074764
chr5,481000,482000,0.6449359357357025,-0.325458312852681
chr5,482000,483000,0.646100252866745,-0.3440956941545897
chr5,483000,484000,0.6565771996974945,-0.4630996148417315
chr5,484000,485000,0.590221643447876,-0.5696292449197744
chr5,485000,486000,0.537835031747818,-0.4898381165062165
chr5,486000,487000,0.5692668259143829,-0.422270110789165
chr5,487000,488000,0.471478521823883,-0.4083666384249587
chr5,488000,489000,0.4982540011405945,-0.5363618676670393
chr5,489000,490000,0.467986524105072,-0.3229322302928025
chr5,490000,491000,0.459837257862091,-0.3088048602132828
chr5,491000,492000,0.4435387849807739,-0.3449816462016477
chr5,492000,493000,0.4167642593383789,-0.280549141908494
chr5,493000,494000,,
chr5,494000,495000,,
chr5,495000,496000,,
chr5,496000,497000,,
chr5,497000,498000,,
chr5,498000,499000,0.3282886147499084,-0.3556408315942395
chr5,499000,500000,0.3131553530693054,0.2736031803856058
chr5,500000,501000,0.3061704039573669,0.3618202636421742
chr5,501000,502000,0.3550640344619751,0.3339310559359463
chr5,502000,503000,0.4237492084503174,0.3252013678397275
chr5,503000,504000,0.406286358833313,0.3351792947461964
chr5,504000,505000,0.3958094120025635,0.5008813475066174
chr5,505000,506000,0.394645094871521,0.4676132900016417
chr5,506000,507000,0.392316460609436,0.6410267030269482
chr5,507000,508000,0.4901047348976135,0.6545068496515906
chr5,508000,509000,0.4947620034217834,0.5392410987246353
chr5,509000,510000,0.537835031747818,0.5321808368951714
chr5,510000,511000,0.5064032673835754,0.4995874885384363
chr5,511000,512000,0.5366707146167755,0.4698118253953123
chr5,512000,513000,0.5448199808597565,0.5017631008561995
chr5,513000,514000,0.5972065925598145,0.5066333662566951
chr5,514000,515000,0.605354905128479,0.540721962651526
chr5,515000,516000,0.585564374923706,0.6566524507955827
chr5,516000,517000,0.5925493240356445,0.586962737812385
chr5,517000,518000,0.692666232585907,0.4957933852429269
chr5,518000,519000,0.660070151090622,0.3996862768388297
chr5,519000,520000,0.70779949426651,0.3154913518163893
chr5,520000,521000,0.7334106266498566,0.4478799134686752
chr5,521000,522000,0.748544842004776,0.4518206714188939
chr5,522000,523000,0.754365473985672,0.5025341897747113
chr5,523000,524000,0.7823052555322647,0.5030358718470227
chr5,524000,525000,0.800931453704834,0.4029409422697844
chr5,525000,526000,0.7997671365737915,0.2745540461687014
chr5,526000,527000,0.8288712352514267,0.4296635588034702
chr5,527000,528000,0.8172290176153183,0.4669328594573156
chr5,528000,529000,0.845168799161911,0.4853553762523319
chr5,529000,530000,0.8090807199478149,0.4109616622147262
chr5,530000,531000,0.8905704692006111,0.3054479054752467
chr5,531000,532000,0.8603030145168304,0.2921324276312348
chr5,532000,533000,0.8940634205937386,0.371552034823438
chr5,533000,534000,0.8940634205937386,0.1628119287279022
chr5,534000,535000,0.9126896262168884,0.2735374999376183
chr5,535000,536000,0.8998840525746346,0.1911448342527382
chr5,536000,537000,0.8614673316478729,0.1484005907899844
chr5,537000,538000,0.9010474011301994,0.2956765607838119
chr5,538000,539000,0.8346918672323227,0.1037122852091079
chr5,539000,540000,0.8882418274879456,0.026323488181113
chr5,540000,541000,0.8498251140117645,0.0135634350382714
chr5,541000,542000,0.842840164899826,0.0186987918922429
chr5,542000,543000,0.8218862861394882,-0.1663986063626662
chr5,543000,544000,0.8253782838582993,-0.0786252780245868
chr5,544000,545000,0.8230506181716919,-0.0968878965672562
chr5,545000,546000,0.7741559892892838,-0.2072582720758434
chr5,546000,547000,0.7555297911167145,-0.2439557944103595
chr5,547000,548000,0.7904545217752457,-0.0997508198720728
chr5,548000,549000,0.7310829758644104,-0.0480488431927941
chr5,549000,550000,0.7380678951740265,-0.0078365542731197
chr5,550000,551000,0.7578584253787994,0.0609501202703927
chr5,551000,552000,0.7438885271549225,-0.0227341319239416
chr5,552000,553000,0.7299186289310455,-0.0532971820640493
chr5,553000,554000,0.7764846235513687,-0.11281640635998
chr5,554000,555000,0.7683353573083878,-0.1533532479832411
chr5,555000,556000,0.74272421002388,-0.1203125355515224
chr5,556000,557000,0.7857972383499146,-0.0432902848542626
chr5,557000,558000,0.7881258875131607,-0.1584712541655203
chr5,558000,559000,0.7857972383499146,-0.2331872224454177
chr5,559000,560000,0.7869615703821182,-0.1471326501434553
chr5,560000,561000,0.8055877685546875,-0.093860361449815
chr5,561000,562000,0.7555297911167145,-0.2586862607624995
chr5,562000,563000,0.7834695726633072,-0.4161988764949441
chr5,563000,564000,0.7648433744907379,-0.3623501673783406
chr5,564000,565000,0.7520377933979034,-0.3140636172626854
chr5,565000,566000,0.7357392609119415,-0.181645886324509
chr5,566000,567000,0.7171130776405334,-0.176194552555561
chr5,567000,568000,0.7334106266498566,-0.3181887690933973
chr5,568000,569000,0.7182773947715759,-0.2718220615906033
chr5,569000,570000,0.7275899946689606,0.0322642265995846
chr5,570000,571000,0.7380678951740265,0.3742243127212765
chr5,571000,572000,,-0.4119036521700864
chr5,572000,573000,,
chr5,573000,574000,,
chr5,574000,575000,,
chr5,575000,576000,,
chr6,0,1000,,0.0047900742707006
chr6,1000,2000,0.8149013519287109,
chr6,2000,3000,,
chr6,3000,4000,,-0.2154676751989858
chr6,4000,5000,0.8323632329702377,-0.0880722206265853
chr6,5000,6000,0.859138697385788,-0.1107786822989045
chr6,6000,7000,0.8719442635774612,0.1616742976356363
chr6,7000,8000,,0.2394828689140615
chr6,8000,9000,0.8998840525746346,0.2452931143261932
chr6,9000,10000,,0.4059144006158313
chr6,10000,11000,,0.2620107609622188
chr6,11000,12000,,0.2477968360887702
chr6,12000,13000,0.8661236464977264,0.1135826343367379
chr6,13000,14000,,0.1916233917651556
chr6,14000,15000,0.9208379238843918,0.0949211958820867
chr6,15000,16000,0.8928991034626961,0.0440572582184352
chr6,16000,17000,0.8998840525746346,0.1029277392577371
chr6,17000,18000,0.911525309085846,0.0810043542276284
